Ano;Semestre;data semestre;Concelho;Pedidos de Ligação à Rede Executados (#);CodConcelho
2022;2;2022 Sem. 2;Portel;47.0;0709
2022;2;2022 Sem. 2;Santa Marta de Penaguião;59.0;1711
2022;2;2022 Sem. 2;Cascais;958.0;1105
2022;2;2022 Sem. 2;Mortágua;114.0;1808
2022;2;2022 Sem. 2;Vila Pouca de Aguiar;142.0;1713
2022;2;2022 Sem. 2;Torres Vedras;589.0;1113
2022;2;2022 Sem. 2;Celorico de Basto;270.0;0305
2022;2;2022 Sem. 2;Almodôvar;56.0;0202
2022;2;2022 Sem. 2;Cantanhede;356.0;0602
2022;2;2022 Sem. 2;Peniche;231.0;1014
2022;2;2022 Sem. 2;Fafe;670.0;0307
2022;2;2022 Sem. 2;Coimbra;852.0;0603
2022;2;2022 Sem. 2;Tábua;139.0;0616
2022;2;2022 Sem. 2;Faro;353.0;0805
2022;2;2022 Sem. 2;Marco de Canaveses;527.0;1307
2022;2;2022 Sem. 2;Ponte da Barca;160.0;1606
2022;2;2022 Sem. 2;Barrancos;17.0;0204
2022;2;2022 Sem. 2;Idanha-a-Nova;100.0;0505
2022;2;2022 Sem. 2;Ansião;139.0;1003
2022;2;2022 Sem. 2;Vinhais;124.0;0412
2022;2;2022 Sem. 2;Montalegre;99.0;1706
2022;2;2022 Sem. 2;Vouzela;161.0;1824
2022;2;2022 Sem. 2;Macedo de Cavaleiros;151.0;0405
2022;2;2022 Sem. 2;Vila Nova de Poiares;121.0;0617
2022;2;2022 Sem. 2;Espinho;196.0;0107
2023;2;2023 Sem. 2;Trofa;130.0;1318
2023;2;2023 Sem. 2;Guarda;161.0;0907
2023;2;2023 Sem. 2;Aljezur;50.0;0803
2023;2;2023 Sem. 2;Penamacor;40.0;0507
2023;2;2023 Sem. 2;Vila Flor;41.0;0410
2023;2;2023 Sem. 2;Pedrógão Grande;36.0;1013
2023;2;2023 Sem. 2;Cinfães;85.0;1804
2023;2;2023 Sem. 2;Chaves;193.0;1703
2023;2;2023 Sem. 2;Estremoz;56.0;0704
2023;2;2023 Sem. 2;Baião;107.0;1302
2023;2;2023 Sem. 2;Nazaré;73.0;1011
2023;2;2023 Sem. 2;Ribeira de Pena;60.0;1709
2023;2;2023 Sem. 2;Vouzela;77.0;1824
2023;2;2023 Sem. 2;Penacova;75.0;0613
2023;2;2023 Sem. 2;Coruche;83.0;1409
2023;2;2023 Sem. 2;Coimbra;451.0;0603
2023;2;2023 Sem. 2;Cantanhede;184.0;0602
2023;2;2023 Sem. 2;Paços de Ferreira;251.0;1309
2023;2;2023 Sem. 2;Lousã;54.0;0607
2023;2;2023 Sem. 2;Alcácer do Sal;72.0;1501
2023;2;2023 Sem. 2;Vendas Novas;49.0;0712
2023;2;2023 Sem. 2;Penela;45.0;0614
2023;2;2023 Sem. 2;Monchique;17.0;0809
2023;2;2023 Sem. 2;Trancoso;42.0;0913
2023;2;2023 Sem. 2;Amarante;249.0;1301
2023;2;2023 Sem. 2;Mafra;360.0;1109
2023;2;2023 Sem. 2;Mangualde;93.0;1806
2023;2;2023 Sem. 2;Ferreira do Zêzere;44.0;1411
2023;2;2023 Sem. 2;Covilhã;225.0;0503
2023;2;2023 Sem. 2;Sousel;24.0;1215
2023;2;2023 Sem. 2;Soure;98.0;0615
2023;2;2023 Sem. 2;Alandroal;32.0;0701
2023;2;2023 Sem. 2;Caldas da Rainha;226.0;1006
2023;2;2023 Sem. 2;Setúbal;239.0;1512
2023;2;2023 Sem. 2;Portalegre;88.0;1214
2023;2;2023 Sem. 2;Elvas;89.0;1207
2023;2;2023 Sem. 2;Alenquer;133.0;1101
2023;2;2023 Sem. 2;Estarreja;132.0;0108
2023;2;2023 Sem. 2;Pampilhosa da Serra;47.0;0612
2023;2;2023 Sem. 2;Sabrosa;51.0;1710
2023;2;2023 Sem. 2;Mogadouro;57.0;0408
2023;2;2023 Sem. 2;Matosinhos;357.0;1308
2023;2;2023 Sem. 2;Felgueiras;229.0;1303
2023;2;2023 Sem. 2;Portel;37.0;0709
2023;2;2023 Sem. 2;Freixo de Espada À Cinta;13.0;0404
2023;2;2023 Sem. 2;Moimenta da Beira;62.0;1807
2023;2;2023 Sem. 2;Tomar;147.0;1418
2023;2;2023 Sem. 2;Ferreira do Alentejo;34.0;0208
2023;2;2023 Sem. 2;Guimarães;721.0;0308
2023;2;2023 Sem. 2;Vila Franca de Xira;145.0;1114
2023;2;2023 Sem. 2;Murtosa;48.0;0112
2023;2;2023 Sem. 2;Oliveira do Bairro;114.0;0114
2023;2;2023 Sem. 2;Mértola;47.0;0209
2023;2;2023 Sem. 2;Mondim de Basto;80.0;1705
2023;2;2023 Sem. 2;Valongo;181.0;1315
2023;2;2023 Sem. 2;Carregal do Sal;50.0;1802
2023;2;2023 Sem. 2;Alvaiázere;53.0;1002
2023;2;2023 Sem. 2;Cascais;491.0;1105
2023;2;2023 Sem. 2;Vimioso;35.0;0411
2023;2;2023 Sem. 2;Almodôvar;32.0;0202
2023;2;2023 Sem. 2;Alfândega da Fé;32.0;0401
2023;2;2023 Sem. 2;Mealhada;81.0;0111
2023;2;2023 Sem. 2;Cadaval;97.0;1104
2023;2;2023 Sem. 2;Aguiar da Beira;59.0;0901
2023;2;2023 Sem. 2;Cabeceiras de Basto;91.0;0304
2023;2;2023 Sem. 2;Santo Tirso;198.0;1314
2023;2;2023 Sem. 2;Beja;120.0;0205
2023;2;2023 Sem. 2;Figueira da Foz;262.0;0605
2023;2;2023 Sem. 2;Penalva do Castelo;41.0;1811
2023;2;2023 Sem. 2;Gondomar;283.0;1304
2023;2;2023 Sem. 2;Santa Maria da Feira;529.0;0109
2023;2;2023 Sem. 2;Tábua;54.0;0616
2023;2;2023 Sem. 2;Póvoa de Lanhoso;141.0;0309
2023;2;2023 Sem. 2;Arraiolos;43.0;0702
2023;2;2023 Sem. 2;Alpiarça;41.0;1404
2023;2;2023 Sem. 2;Fornos de Algodres;26.0;0905
2023;2;2023 Sem. 2;Constância;18.0;1408
2023;2;2023 Sem. 2;Anadia;145.0;0103
2023;2;2023 Sem. 2;Vila Nova de Gaia;615.0;1317
2023;2;2023 Sem. 2;Albufeira;178.0;0801
2023;2;2023 Sem. 2;São João da Madeira;49.0;0116
2023;2;2023 Sem. 2;Viana do Castelo;616.0;1609
2023;2;2023 Sem. 2;Castro Verde;43.0;0206
2023;2;2023 Sem. 2;Carrazeda de Ansiães;25.0;0403
2023;2;2023 Sem. 2;Ponte de Lima;401.0;1607
2023;2;2023 Sem. 2;Golegã;14.0;1412
2023;2;2023 Sem. 2;Gavião;17.0;1209
2023;2;2023 Sem. 2;Mesão Frio;19.0;1704
2024;1;2024 Sem. 1;Paredes;513.0;1310
2024;1;2024 Sem. 1;Cartaxo;145.0;1406
2024;1;2024 Sem. 1;Fundão;251.0;0504
2024;1;2024 Sem. 1;Évora;413.0;0705
2024;1;2024 Sem. 1;Ferreira do Alentejo;60.0;0208
2024;1;2024 Sem. 1;Torre de Moncorvo;59.0;0409
2024;1;2024 Sem. 1;Santo Tirso;383.0;1314
2024;1;2024 Sem. 1;Manteigas;25.0;0908
2024;1;2024 Sem. 1;Montemor-o-Novo;150.0;0706
2024;1;2024 Sem. 1;Batalha;127.0;1004
2024;1;2024 Sem. 1;Viana do Castelo;821.0;1609
2024;1;2024 Sem. 1;Vila Nova de Poiares;87.0;0617
2024;1;2024 Sem. 1;Fronteira;32.0;1208
2024;1;2024 Sem. 1;Ovar;410.0;0115
2024;1;2024 Sem. 1;Castro Marim;86.0;0804
2024;1;2024 Sem. 1;Paços de Ferreira;530.0;1309
2024;1;2024 Sem. 1;Benavente;231.0;1405
2024;1;2024 Sem. 1;Castelo de Paiva;178.0;0106
2024;1;2024 Sem. 1;Penalva do Castelo;104.0;1811
2024;1;2024 Sem. 1;Maia;565.0;1306
2024;1;2024 Sem. 1;Oleiros;56.0;0506
2024;1;2024 Sem. 1;Nisa;50.0;1212
2024;1;2024 Sem. 1;Montemor-o-Velho;185.0;0610
2024;1;2024 Sem. 1;Mira;122.0;0608
2024;1;2024 Sem. 1;Abrantes;263.0;1401
2024;1;2024 Sem. 1;Arruda dos Vinhos;108.0;1102
2024;1;2024 Sem. 1;Loures;539.0;1107
2024;1;2024 Sem. 1;Alandroal;66.0;0701
2024;1;2024 Sem. 1;Figueira de Castelo Rodrigo;38.0;0904
2024;1;2024 Sem. 1;Silves;345.0;0813
2024;1;2024 Sem. 1;Cadaval;101.0;1104
2024;1;2024 Sem. 1;Marvão;25.0;1210
2024;1;2024 Sem. 1;Almada;657.0;1503
2024;1;2024 Sem. 1;Tarouca;88.0;1820
2024;1;2024 Sem. 1;Portel;35.0;0709
2024;1;2024 Sem. 1;Vagos;252.0;0118
2024;1;2024 Sem. 1;Sabrosa;96.0;1710
2024;1;2024 Sem. 1;Braga;1323.0;0303
2024;1;2024 Sem. 1;Tondela;250.0;1821
2024;1;2024 Sem. 1;Borba;38.0;0703
2024;1;2024 Sem. 1;Moura;114.0;0210
2024;1;2024 Sem. 1;Castelo de Vide;24.0;1205
2024;1;2024 Sem. 1;Cantanhede;302.0;0602
2024;1;2024 Sem. 1;Valongo;408.0;1315
2024;1;2024 Sem. 1;Valpaços;211.0;1712
2024;1;2024 Sem. 1;Sever do Vouga;121.0;0117
2024;1;2024 Sem. 1;Arcos de Valdevez;342.0;1601
2024;1;2024 Sem. 1;Mação;75.0;1413
2024;1;2024 Sem. 1;Vila Pouca de Aguiar;155.0;1713
2024;1;2024 Sem. 1;Peniche;224.0;1014
2024;1;2024 Sem. 1;Anadia;210.0;0103
2024;1;2024 Sem. 1;Gondomar;440.0;1304
2024;1;2024 Sem. 1;Leiria;1108.0;1009
2024;1;2024 Sem. 1;Alter do Chão;22.0;1201
2024;1;2024 Sem. 1;Mealhada;139.0;0111
2024;1;2024 Sem. 1;Arganil;115.0;0601
2024;1;2024 Sem. 1;Soure;132.0;0615
2024;1;2024 Sem. 1;Vila Velha de Ródão;39.0;0511
2024;1;2024 Sem. 1;Beja;211.0;0205
2024;1;2024 Sem. 1;Freixo de Espada À Cinta;31.0;0404
2024;1;2024 Sem. 1;Murtosa;88.0;0112
2024;1;2024 Sem. 1;Monchique;49.0;0809
2024;1;2024 Sem. 1;Oliveira do Hospital;149.0;0611
2024;1;2024 Sem. 1;Viseu;839.0;1823
2024;1;2024 Sem. 1;Albergaria-a-Velha;205.0;0102
2024;1;2024 Sem. 1;Coimbra;713.0;0603
2024;1;2024 Sem. 1;Amarante;549.0;1301
2024;1;2024 Sem. 1;Palmela;662.0;1508
2024;1;2024 Sem. 1;Mogadouro;64.0;0408
2024;1;2024 Sem. 1;Vila de Rei;63.0;0510
2024;1;2024 Sem. 1;Marinha Grande;277.0;1010
2024;1;2024 Sem. 1;Carregal do Sal;102.0;1802
2024;1;2024 Sem. 1;Sesimbra;489.0;1511
2024;1;2024 Sem. 1;Golegã;51.0;1412
2024;1;2024 Sem. 1;Estremoz;88.0;0704
2024;1;2024 Sem. 1;Baião;167.0;1302
2024;1;2024 Sem. 1;Mafra;594.0;1109
2024;1;2024 Sem. 1;Vila Flor;54.0;0410
2024;1;2024 Sem. 1;Torres Novas;277.0;1419
2024;1;2024 Sem. 1;Vila Verde;619.0;0313
2024;1;2024 Sem. 1;Sintra;853.0;1111
2024;1;2024 Sem. 1;Pedrógão Grande;53.0;1013
2024;1;2024 Sem. 1;Odivelas;276.0;1116
2024;1;2024 Sem. 1;Arouca;260.0;0104
2024;1;2024 Sem. 1;Aguiar da Beira;67.0;0901
2024;1;2024 Sem. 1;Vila Franca de Xira;307.0;1114
2024;1;2024 Sem. 1;Vila Nova de Paiva;58.0;1822
2024;1;2024 Sem. 1;Monção;302.0;1604
2024;1;2024 Sem. 1;Sousel;38.0;1215
2024;2;2024 Sem. 2;Barcelos;969.0;0302
2024;2;2024 Sem. 2;Santarém;365.0;1416
2024;2;2024 Sem. 2;Figueiró dos Vinhos;50.0;1008
2024;2;2024 Sem. 2;Penafiel;699.0;1311
2024;2;2024 Sem. 2;Sesimbra;346.0;1511
2024;2;2024 Sem. 2;Terras de Bouro;85.0;0310
2024;2;2024 Sem. 2;Peniche;173.0;1014
2024;2;2024 Sem. 2;Borba;34.0;0703
2024;2;2024 Sem. 2;Cabeceiras de Basto;198.0;0304
2024;2;2024 Sem. 2;Viana do Alentejo;42.0;0713
2024;2;2024 Sem. 2;Vouzela;116.0;1824
2024;2;2024 Sem. 2;Ovar;363.0;0115
2024;2;2024 Sem. 2;Arronches;26.0;1202
2024;2;2024 Sem. 2;Oliveira de Frades;98.0;1810
2024;2;2024 Sem. 2;Moura;77.0;0210
2021;1;2021 Sem. 1;Vila Flor;31.0;0410
2021;1;2021 Sem. 1;Bragança;217.0;0402
2021;1;2021 Sem. 1;Alfândega da Fé;43.0;0401
2021;1;2021 Sem. 1;Góis;28.0;0606
2021;1;2021 Sem. 1;Esposende;244.0;0306
2021;1;2021 Sem. 1;Melgaço;35.0;1603
2021;1;2021 Sem. 1;Penedono;13.0;1812
2021;1;2021 Sem. 1;Óbidos;81.0;1012
2021;1;2021 Sem. 1;Benavente;95.0;1405
2021;1;2021 Sem. 1;Miranda do Corvo;36.0;0609
2021;1;2021 Sem. 1;Alvaiázere;29.0;1002
2021;1;2021 Sem. 1;Cuba;31.0;0207
2021;1;2021 Sem. 1;Mealhada;54.0;0111
2021;1;2021 Sem. 1;Armamar;43.0;1801
2021;1;2021 Sem. 1;Ourique;19.0;0212
2021;1;2021 Sem. 1;Santo Tirso;135.0;1314
2021;1;2021 Sem. 1;Amadora;47.0;1115
2021;1;2021 Sem. 1;Mação;17.0;1413
2021;1;2021 Sem. 1;Vila Nova de Gaia;403.0;1317
2021;1;2021 Sem. 1;Azambuja;51.0;1103
2021;1;2021 Sem. 1;Marco de Canaveses;283.0;1307
2021;1;2021 Sem. 1;Barrancos;5.0;0204
2021;1;2021 Sem. 1;Almada;315.0;1503
2021;1;2021 Sem. 1;Sousel;11.0;1215
2021;1;2021 Sem. 1;Vila Nova de Paiva;29.0;1822
2021;1;2021 Sem. 1;Celorico da Beira;32.0;0903
2021;1;2021 Sem. 1;Lagos;136.0;0807
2021;1;2021 Sem. 1;Ansião;71.0;1003
2021;1;2021 Sem. 1;Espinho;72.0;0107
2021;1;2021 Sem. 1;Montemor-o-Novo;36.0;0706
2021;1;2021 Sem. 1;Gavião;21.0;1209
2021;1;2021 Sem. 1;Castro Marim;62.0;0804
2021;1;2021 Sem. 1;Belmonte;24.0;0501
2021;1;2021 Sem. 1;Castelo de Vide;9.0;1205
2021;1;2021 Sem. 1;Salvaterra de Magos;126.0;1415
2021;1;2021 Sem. 1;Arganil;69.0;0601
2021;1;2021 Sem. 1;Monção;164.0;1604
2021;1;2021 Sem. 1;Idanha-a-Nova;43.0;0505
2021;1;2021 Sem. 1;Guimarães;654.0;0308
2021;1;2021 Sem. 1;Peso da Régua;44.0;1708
2021;1;2021 Sem. 1;Castelo de Paiva;42.0;0106
2021;1;2021 Sem. 1;Sintra;395.0;1111
2021;1;2021 Sem. 1;Crato;10.0;1206
2021;1;2021 Sem. 1;Vila Nova de Famalicão;447.0;0312
2021;1;2021 Sem. 1;Lamego;117.0;1805
2021;1;2021 Sem. 1;Sobral de Monte Agraço;40.0;1112
2021;1;2021 Sem. 1;Alcochete;41.0;1502
2021;1;2021 Sem. 1;Nelas;67.0;1809
2021;1;2021 Sem. 1;Moimenta da Beira;68.0;1807
2021;1;2021 Sem. 1;Alenquer;65.0;1101
2021;1;2021 Sem. 1;Valongo;113.0;1315
2021;1;2021 Sem. 1;Sever do Vouga;30.0;0117
2021;1;2021 Sem. 1;Ribeira de Pena;56.0;1709
2021;1;2021 Sem. 1;Torres Novas;110.0;1419
2021;1;2021 Sem. 1;Montemor-o-Velho;82.0;0610
2021;1;2021 Sem. 1;Arronches;17.0;1202
2021;1;2021 Sem. 1;Vila Real;232.0;1714
2021;1;2021 Sem. 1;Braga;688.0;0303
2021;1;2021 Sem. 1;Avis;6.0;1203
2021;1;2021 Sem. 1;Miranda do douro;44.0;0406
2021;1;2021 Sem. 1;Tavira;134.0;0814
2021;1;2021 Sem. 1;Almeirim;68.0;1403
2021;1;2021 Sem. 1;Rio Maior;87.0;1414
2021;1;2021 Sem. 1;Seixal;438.0;1510
2021;1;2021 Sem. 1;Penalva do Castelo;42.0;1811
2021;1;2021 Sem. 1;Odivelas;131.0;1116
2021;1;2021 Sem. 1;Oleiros;25.0;0506
2021;1;2021 Sem. 1;Golegã;16.0;1412
2021;1;2021 Sem. 1;Santa Comba Dão;51.0;1814
2021;1;2021 Sem. 1;Felgueiras;187.0;1303
2021;1;2021 Sem. 1;Tondela;118.0;1821
2021;1;2021 Sem. 1;Gondomar;205.0;1304
2021;1;2021 Sem. 1;Almeida;30.0;0902
2021;1;2021 Sem. 1;Portalegre;75.0;1214
2021;1;2021 Sem. 1;Marvão;20.0;1210
2021;1;2021 Sem. 1;Aguiar da Beira;34.0;0901
2021;1;2021 Sem. 1;Aljezur;58.0;0803
2021;1;2021 Sem. 1;Soure;52.0;0615
2021;1;2021 Sem. 1;Lisboa;636.0;1106
2021;1;2021 Sem. 1;Sesimbra;180.0;1511
2021;1;2021 Sem. 1;Fornos de Algodres;25.0;0905
2021;1;2021 Sem. 1;Faro;222.0;0805
2021;1;2021 Sem. 1;Trofa;75.0;1318
2021;1;2021 Sem. 1;Fronteira;12.0;1208
2021;1;2021 Sem. 1;Figueira de Castelo Rodrigo;16.0;0904
2021;1;2021 Sem. 1;Alcoutim;32.0;0802
2021;2;2021 Sem. 2;São João da Madeira;77.0;0116
2021;2;2021 Sem. 2;Grândola;149.0;1505
2021;2;2021 Sem. 2;Pedrógão Grande;43.0;1013
2021;2;2021 Sem. 2;Guimarães;1281.0;0308
2021;2;2021 Sem. 2;Benavente;224.0;1405
2021;2;2021 Sem. 2;Montalegre;76.0;1706
2021;2;2021 Sem. 2;Alijó;67.0;1701
2021;2;2021 Sem. 2;Valpaços;195.0;1712
2021;2;2021 Sem. 2;Cartaxo;104.0;1406
2021;2;2021 Sem. 2;Évora;336.0;0705
2021;2;2021 Sem. 2;Ferreira do Alentejo;62.0;0208
2021;2;2021 Sem. 2;Sesimbra;477.0;1511
2021;2;2021 Sem. 2;Odemira;248.0;0211
2021;2;2021 Sem. 2;Alvito;21.0;0203
2021;2;2021 Sem. 2;Cinfães;154.0;1804
2021;2;2021 Sem. 2;Vila de Rei;38.0;0510
2021;2;2021 Sem. 2;Póvoa de Varzim;512.0;1313
2021;2;2021 Sem. 2;Alcochete;125.0;1502
2021;2;2021 Sem. 2;Albergaria-a-Velha;225.0;0102
2021;2;2021 Sem. 2;Resende;125.0;1813
2021;2;2021 Sem. 2;Moura;98.0;0210
2021;2;2021 Sem. 2;Tábua;92.0;0616
2021;2;2021 Sem. 2;Paredes;347.0;1310
2021;2;2021 Sem. 2;Carregal do Sal;107.0;1802
2021;2;2021 Sem. 2;Alenquer;259.0;1101
2021;2;2021 Sem. 2;Tabuaço;32.0;1819
2021;2;2021 Sem. 2;Vila Velha de Ródão;23.0;0511
2021;2;2021 Sem. 2;São Pedro do Sul;148.0;1816
2021;2;2021 Sem. 2;Castro Verde;99.0;0206
2021;2;2021 Sem. 2;Espinho;147.0;0107
2021;2;2021 Sem. 2;Lisboa;1107.0;1106
2021;2;2021 Sem. 2;Entroncamento;114.0;1410
2021;2;2021 Sem. 2;Moita;188.0;1506
2021;2;2021 Sem. 2;Amarante;321.0;1301
2021;2;2021 Sem. 2;Cascais;924.0;1105
2021;2;2021 Sem. 2;Castanheira de Pêra;34.0;1007
2021;2;2021 Sem. 2;Guarda;236.0;0907
2021;2;2021 Sem. 2;Seixal;912.0;1510
2021;2;2021 Sem. 2;Santarém;329.0;1416
2021;2;2021 Sem. 2;Vila Nova de Poiares;49.0;0617
2021;2;2021 Sem. 2;Oliveira de Frades;96.0;1810
2021;2;2021 Sem. 2;Braga;1195.0;0303
2021;2;2021 Sem. 2;Pampilhosa da Serra;48.0;0612
2021;2;2021 Sem. 2;Montemor-o-Velho;175.0;0610
2021;2;2021 Sem. 2;Oliveira do Hospital;104.0;0611
2021;2;2021 Sem. 2;Lagos;236.0;0807
2021;2;2021 Sem. 2;Portalegre;148.0;1214
2021;2;2021 Sem. 2;Cuba;61.0;0207
2021;2;2021 Sem. 2;Moimenta da Beira;93.0;1807
2021;2;2021 Sem. 2;Faro;363.0;0805
2021;2;2021 Sem. 2;Sertã;185.0;0509
2021;2;2021 Sem. 2;Trancoso;66.0;0913
2021;2;2021 Sem. 2;Lagoa;197.0;0806
2021;2;2021 Sem. 2;Mourão;30.0;0708
2021;2;2021 Sem. 2;Sousel;31.0;1215
2021;2;2021 Sem. 2;Abrantes;156.0;1401
2021;2;2021 Sem. 2;Estremoz;88.0;0704
2021;2;2021 Sem. 2;Barcelos;984.0;0302
2021;2;2021 Sem. 2;Porto;708.0;1312
2021;2;2021 Sem. 2;Mogadouro;49.0;0408
2021;2;2021 Sem. 2;Santa Maria da Feira;672.0;0109
2021;2;2021 Sem. 2;Paredes de Coura;70.0;1605
2021;2;2021 Sem. 2;Amares;255.0;0301
2021;2;2021 Sem. 2;Avis;19.0;1203
2021;2;2021 Sem. 2;Sobral de Monte Agraço;71.0;1112
2021;2;2021 Sem. 2;Santo Tirso;505.0;1314
2021;2;2021 Sem. 2;Vila Real de Santo António;120.0;0816
2021;2;2021 Sem. 2;Borba;39.0;0703
2021;2;2021 Sem. 2;Alpiarça;35.0;1404
2021;2;2021 Sem. 2;Boticas;63.0;1702
2021;2;2021 Sem. 2;Mira;138.0;0608
2021;2;2021 Sem. 2;Murça;75.0;1707
2021;2;2021 Sem. 2;Almeida;63.0;0902
2021;2;2021 Sem. 2;Redondo;46.0;0710
2021;2;2021 Sem. 2;Vila Nova de Foz Côa;38.0;0914
2021;2;2021 Sem. 2;Melgaço;91.0;1603
2021;2;2021 Sem. 2;Monção;206.0;1604
2021;2;2021 Sem. 2;Ribeira de Pena;98.0;1709
2021;2;2021 Sem. 2;Covilhã;319.0;0503
2021;2;2021 Sem. 2;Ourique;50.0;0212
2021;2;2021 Sem. 2;Elvas;86.0;1207
2021;2;2021 Sem. 2;Ponte de Lima;400.0;1607
2021;2;2021 Sem. 2;Mafra;726.0;1109
2021;2;2021 Sem. 2;Tondela;268.0;1821
2021;2;2021 Sem. 2;Albufeira;290.0;0801
2021;2;2021 Sem. 2;Esposende;387.0;0306
2021;2;2021 Sem. 2;Sabrosa;60.0;1710
2021;2;2021 Sem. 2;Sever do Vouga;181.0;0117
2021;2;2021 Sem. 2;;1.0;N/A
2022;1;2022 Sem. 1;Góis;35.0;0606
2022;1;2022 Sem. 1;Vizela;278.0;0314
2022;1;2022 Sem. 1;Vila Velha de Ródão;30.0;0511
2022;1;2022 Sem. 1;Mora;39.0;0707
2022;1;2022 Sem. 1;Baião;139.0;1302
2022;1;2022 Sem. 1;Alandroal;81.0;0701
2022;1;2022 Sem. 1;Odivelas;389.0;1116
2022;1;2022 Sem. 1;Póvoa de Lanhoso;244.0;0309
2022;1;2022 Sem. 1;Vila Nova de Foz Côa;55.0;0914
2022;1;2022 Sem. 1;Amares;216.0;0301
2022;1;2022 Sem. 1;Almeida;51.0;0902
2022;1;2022 Sem. 1;Sever do Vouga;105.0;0117
2022;1;2022 Sem. 1;Almeirim;134.0;1403
2022;1;2022 Sem. 1;Óbidos;171.0;1012
2022;1;2022 Sem. 1;Resende;93.0;1813
2022;1;2022 Sem. 1;Chamusca;83.0;1407
2022;1;2022 Sem. 1;Setúbal;735.0;1512
2022;1;2022 Sem. 1;Oliveira do Hospital;167.0;0611
2022;1;2022 Sem. 1;Sobral de Monte Agraço;98.0;1112
2022;1;2022 Sem. 1;Sardoal;37.0;1417
2022;1;2022 Sem. 1;Celorico da Beira;58.0;0903
2022;1;2022 Sem. 1;Tomar;262.0;1418
2022;1;2022 Sem. 1;Sabugal;116.0;0911
2022;1;2022 Sem. 1;Cartaxo;138.0;1406
2022;1;2022 Sem. 1;Ílhavo;332.0;0110
2022;1;2022 Sem. 1;Mangualde;156.0;1806
2022;1;2022 Sem. 1;Manteigas;27.0;0908
2022;1;2022 Sem. 1;Vila Flor;38.0;0410
2022;1;2022 Sem. 1;Alenquer;261.0;1101
2022;1;2022 Sem. 1;Castro Marim;104.0;0804
2022;1;2022 Sem. 1;Castro Verde;54.0;0206
2022;1;2022 Sem. 1;Portel;34.0;0709
2022;1;2022 Sem. 1;Trancoso;94.0;0913
2022;1;2022 Sem. 1;Carrazeda de Ansiães;61.0;0403
2022;1;2022 Sem. 1;Armamar;64.0;1801
2022;1;2022 Sem. 1;Proença-a-Nova;97.0;0508
2022;1;2022 Sem. 1;Sines;89.0;1513
2022;1;2022 Sem. 1;Azambuja;173.0;1103
2022;1;2022 Sem. 1;Mesão Frio;18.0;1704
2022;1;2022 Sem. 1;Esposende;387.0;0306
2022;1;2022 Sem. 1;Alcanena;107.0;1402
2022;1;2022 Sem. 1;Paredes;651.0;1310
2022;1;2022 Sem. 1;Salvaterra de Magos;282.0;1415
2022;1;2022 Sem. 1;Trofa;287.0;1318
2022;1;2022 Sem. 1;Vila Nova de Poiares;54.0;0617
2022;1;2022 Sem. 1;Vila Real de Santo António;122.0;0816
2022;1;2022 Sem. 1;Albergaria-a-Velha;240.0;0102
2022;1;2022 Sem. 1;Santarém;430.0;1416
2022;1;2022 Sem. 1;Tábua;85.0;0616
2022;1;2022 Sem. 1;Fafe;470.0;0307
2022;1;2022 Sem. 1;Arruda dos Vinhos;87.0;1102
2022;1;2022 Sem. 1;Viana do Alentejo;44.0;0713
2022;1;2022 Sem. 1;Figueira de Castelo Rodrigo;49.0;0904
2022;1;2022 Sem. 1;Estremoz;82.0;0704
2022;1;2022 Sem. 1;Amadora;92.0;1115
2022;1;2022 Sem. 1;Vagos;233.0;0118
2022;1;2022 Sem. 1;Fronteira;37.0;1208
2022;1;2022 Sem. 1;Penedono;36.0;1812
2022;1;2022 Sem. 1;Ansião;126.0;1003
2022;1;2022 Sem. 1;Chaves;325.0;1703
2022;1;2022 Sem. 1;Celorico de Basto;139.0;0305
2022;1;2022 Sem. 1;Sabrosa;64.0;1710
2022;1;2022 Sem. 1;Ribeira de Pena;61.0;1709
2022;1;2022 Sem. 1;Braga;1220.0;0303
2022;1;2022 Sem. 1;Vidigueira;40.0;0214
2022;1;2022 Sem. 1;Bragança;377.0;0402
2022;1;2022 Sem. 1;Tondela;240.0;1821
2022;1;2022 Sem. 1;Porto;925.0;1312
2022;1;2022 Sem. 1;Mação;72.0;1413
2022;1;2022 Sem. 1;Felgueiras;536.0;1303
2022;1;2022 Sem. 1;Odemira;311.0;0211
2022;1;2022 Sem. 1;Peso da Régua;81.0;1708
2022;1;2022 Sem. 1;Loulé;608.0;0808
2022;1;2022 Sem. 1;Albufeira;277.0;0801
2022;1;2022 Sem. 1;Macedo de Cavaleiros;126.0;0405
2022;1;2022 Sem. 1;Covilhã;330.0;0503
2022;1;2022 Sem. 1;Oliveira de Frades;116.0;1810
2022;1;2022 Sem. 1;Penela;63.0;0614
2022;1;2022 Sem. 1;Santa Marta de Penaguião;42.0;1711
2022;1;2022 Sem. 1;Águeda;507.0;0101
2022;1;2022 Sem. 1;Almada;848.0;1503
2022;1;2022 Sem. 1;Olhão;265.0;0810
2022;1;2022 Sem. 1;Vila Verde;543.0;0313
2022;1;2022 Sem. 1;Aguiar da Beira;58.0;0901
2022;1;2022 Sem. 1;Miranda do Corvo;108.0;0609
2022;1;2022 Sem. 1;Idanha-a-Nova;76.0;0505
2022;1;2022 Sem. 1;Penamacor;47.0;0507
2022;1;2022 Sem. 1;Vila de Rei;43.0;0510
